frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
245,4513,[268.13787841796875 624.5454711914062 676.0248413085938 890.6692504882812],[359.08892822265625 732.2239990234375 459.2846374511719 766.41064453125],0.6847801208496094,B78MKN,0.810443191871076
245,4511,[717.76220703125 617.8322143554688 1053.1180419921875 876.8793334960938],[807.8834838867188 771.79248046875 906.3814697265625 806.5972900390625],0.21793614327907562,IF12DLM,0.8598343535042029
246,4511,[719.1785888671875 618.5103759765625 1051.7713623046875 877.1346435546875],[801.5106201171875 766.225341796875 907.99853515625 805.826904296875],0.13846509158611298,IF12DLM,0.9986630991388992
246,4513,[260.9624328613281 623.9945068359375 673.3793334960938 894.3304443359375],[354.3304443359375 735.2982177734375 452.12939453125 763.6990356445312],0.19645965099334717,BI78MKN,0.3457313896507823
247,4511,[719.4498291015625 618.9866333007812 1050.90966796875 878.0753173828125],[807.1834716796875 773.6991577148438 911.5186767578125 807.4015502929688],0.2817613482475281,IF12DLM,0.9459760977695618
248,4511,[719.9212646484375 618.641845703125 1048.4588623046875 880.3606567382812],[803.673828125 771.0543823242188 911.2710571289062 810.5592041015625],0.13108347356319427,IF12DLM,0.8984775941625416
249,4511,[720.6143798828125 618.6530151367188 1047.8004150390625 880.8936767578125],[806.352783203125 773.6751708984375 910.199951171875 808.8114624023438],0.2107236385345459,IF12DLM,0.9975720140843363
250,4511,[720.7640991210938 618.5422973632812 1047.1817626953125 882.401123046875],[809.319580078125 777.5501708984375 908.943359375 808.0018310546875],0.19304566085338593,IF12DLM,0.9898104422517896
250,4513,[216.4996795654297 622.80029296875 660.5114135742188 906.9070434570312],[312.25189208984375 740.3139038085938 421.0838928222656 773.2828369140625],0.3643764555454254,WI78MKN,0.31010071754879986
251,4511,[719.8424682617188 618.7255249023438 1045.3067626953125 886.6172485351562],[812.7802734375 778.4024047851562 915.6324462890625 818.021240234375],0.598466694355011,IF12DLM,0.9997862428020236
251,4513,[200.926513671875 623.172607421875 654.2586669921875 913.1001586914062],[297.5798034667969 742.7537841796875 407.41839599609375 775.2566528320312],0.4082053303718567,BI78MKM,0.5642652114563251
252,4511,[719.9459228515625 619.1544799804688 1044.5872802734375 889.5853881835938],[813.373779296875 778.932373046875 917.1209106445312 817.6027221679688],0.6523563861846924,IF12DLM,0.7600424886827853
253,4511,[719.4540405273438 620.3746948242188 1043.4451904296875 891.0203247070312],[808.9722290039062 780.806396484375 916.086181640625 821.11669921875],0.15870480239391327,IF12DLM,0.9998074659829028
253,4513,[180.26712036132812 625.0050659179688 647.9412231445312 919.0630493164062],[280.09820556640625 745.7332763671875 394.64190673828125 779.36376953125],0.46495673060417175,BI78MKN,0.5847987172616363
254,4511,[719.2813720703125 620.1142578125 1042.63232421875 894.264892578125],[815.1450805664062 779.5050659179688 918.9453125 821.013671875],0.17285533249378204,IF12DLM,0.7726267875466482
254,4513,[165.569580078125 623.6697387695312 644.126953125 923.4266967773438],[267.8614501953125 748.58837890625 381.37060546875 782.210205078125],0.21670609712600708,BI78MKN,0.5295830109398378
255,4511,[719.215576171875 620.4854125976562 1042.2039794921875 895.0460205078125],[814.4837646484375 780.6737060546875 919.3101806640625 821.7901611328125],0.21444126963615417,IF12DLM,0.9972110294938974
256,4511,[719.4434814453125 621.3989868164062 1041.4713134765625 895.6996459960938],[813.576416015625 780.8253173828125 920.2684326171875 821.9107666015625],0.22520038485527039,IF12DLM,0.9861541551567014
257,4511,[719.1611328125 621.9293823242188 1040.9984130859375 897.6596069335938],[812.6647338867188 783.2471923828125 919.2484130859375 819.652099609375],0.2315017133951187,IF12DLM,0.9713680902436513
257,4513,[122.72152709960938 621.3948364257812 632.4186401367188 937.0567626953125],[227.65960693359375 751.2789306640625 352.3233642578125 791.6766357421875],0.5941140651702881,BI78MKN,0.7404868007111903
258,4513,[112.65325927734375 622.0916137695312 628.84765625 941.6544189453125],[225.10926818847656 752.3076782226562 344.24835205078125 791.861328125],0.5527204275131226,BI78MKN,0.8699839067751719
