frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
17,3180,[810.33642578125 1475.420166015625 1516.26806640625 2113.586181640625],[1054.76611328125 1915.445556640625 1292.1026611328125 1999.195556640625],0.3673270046710968,N13NRU,0.793383220332741
18,3180,[805.090087890625 1488.129638671875 1516.0721435546875 2123.68115234375],[1051.1318359375 1925.836181640625 1287.245361328125 2005.968994140625],0.2557659447193146,NA13NRU,0.9815335762329815
19,3180,[806.6324462890625 1494.131591796875 1512.4552001953125 2127.259765625],[1051.00537109375 1929.1181640625 1287.7303466796875 2007.203369140625],0.2621539235115051,NA13NRU,0.6049101121047435
20,3180,[803.241943359375 1498.3232421875 1514.1912841796875 2138.07373046875],[1028.5052490234375 1933.0849609375 1273.2738037109375 2023.7197265625],0.1428278386592865,NA13NRU,0.9881731325999271
21,3180,[797.1774291992188 1502.9127197265625 1511.2021484375 2143.393310546875],[1014.3995971679688 1944.1724853515625 1264.888671875 2034.50390625],0.29144248366355896,NA13NRU,0.8518788214805975
22,3180,[791.4573364257812 1507.4686279296875 1510.9969482421875 2146.182373046875],[1008.0357666015625 1959.583984375 1263.883544921875 2033.5013427734375],0.10149339586496353,NA13NRU,0.9844562457214341
23,3180,[785.3965454101562 1515.410888671875 1508.8865966796875 2149.045166015625],[1012.9808959960938 1960.1187744140625 1272.9306640625 2048.29443359375],0.18544650077819824,NA13NRU,0.9922684403155884
24,3180,[778.1248168945312 1526.16357421875 1507.938232421875 2149.0],[1013.7990112304688 1973.251220703125 1276.8504638671875 2061.523193359375],0.2657988369464874,NA13NRU,0.9820903901743422
25,3180,[776.0025024414062 1529.615234375 1507.510986328125 2145.78515625],[1015.8170776367188 1979.87109375 1277.1763916015625 2067.9267578125],0.2578498125076294,NA13NRU,0.971016952769633
26,3180,[773.400390625 1539.3197021484375 1504.843017578125 2148.233154296875],[1006.69384765625 1992.0687255859375 1267.86572265625 2084.046630859375],0.30690139532089233,NA13NRU,0.9183251913863916
